Column1|CUSEC=poblacion(4)+distrito(2)+mesa(3)|VotosObtenidos|Unnamed: 0|VotosCandidaturas|VotosBlanco|VotosNulos|codigo_prov|codigo_mun|distrito|Comunidad autónoma|Provincia|Código de provincia|Municipio|Código de municipio|Tipo de elemento|Renta media por persona|Renta media por hogar|%FO|VotosObtenidosPSOE|%PSOE|Poblacion_es|%FO_distritos|renta|fecha|elecciones
3970|0801801001|3|3970|767|08|6|08|08018|0801801|Cataluña|Barcelona|08|Balsareny|08018|sección|12888.0|32533.0|0.39|250|32.59|3006|0.19|uppermid_income|2023-07-23|generales
3971|0801801002|0|3971|0844|6|11|08|08018|0801801|Cataluña|Barcelona|08|Balsareny|08018|sección|11765.0|30028.0|0|245|29.03|3006|0.19|mid_income|2023-07-23|generales
3972|0801901001|0|3972|325|2|0|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|9977.0|24839.0|0|106|32.62|1276713|0.26|mid_income|2023-07-23|generales
3973|0801901002|1|3973|227|0|0|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|7366.0|20863.0|0.44|081|35.68|1276713|0.26|low_income|2023-07-23|generales
3974|0801901003|4|3974|676|5|4|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|7657.0|22150.0|0.59|288|42.6|1276713|0.26|low_income|2023-07-23|generales
3975|0801901004|0|3975|709|1|2|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|9510.0|25227.0|0|239|33.71|1276713|0.26|mid_income|2023-07-23|generales
3976|0801901005|3|3976|478|1|2|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|7714.0|20507.0|0.63|187|39.12|1276713|0.26|low_income|2023-07-23|generales
3977|0801901006|1|3977|309|1|0|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|9131.0|25067.0|0.32|119|38.51|1276713|0.26|mid_income|2023-07-23|generales
3978|0801901007|3|3978|327|2|1|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|08189.0|24854.0|0.92|142|43.43|1276713|0.26|mid_income|2023-07-23|generales
3979|0801901008|2|3979|481|4|3|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|6812.0|20956.0|0.42|210|43.66|1276713|0.26|low_income|2023-07-23|generales
3980|0801901009|0|3980|463|4|4|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|08437.0|22621.0|0|214|46.22|1276713|0.26|low_income|2023-07-23|generales
3981|0801901010|0|3981|397|0|2|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|7592.0|23192.0|0|173|43.58|1276713|0.26|low_income|2023-07-23|generales
3982|0801901011|1|3982|492|2|1|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|6796.0|19688.0|0.2|202|41.06|1276713|0.26|low_income|2023-07-23|generales
3983|0801901012|4|3983|427|1|5|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|9117.0|23890.0|0.94|175|40.98|1276713|0.26|low_income|2023-07-23|generales
3984|0801901013|1|3984|398|4|3|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|9880.0|27171.0|0.25|141|35.43|1276713|0.26|mid_income|2023-07-23|generales
3985|0801901014|0|3985|411|2|1|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|08531.0|25061.0|0|179|43.55|1276713|0.26|mid_income|2023-07-23|generales
3986|0801901015|1|3986|490|4|5|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|08857.0|24510.0|0.2|219|44.69|1276713|0.26|low_income|2023-07-23|generales
3987|0801901016|0|3987|391|1|3|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|08357.0|24815.0|0|186|47.57|1276713|0.26|low_income|2023-07-23|generales
3988|0801901017|0|3988|420|2|4|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|7713.0|23048.0|0|199|47.38|1276713|0.26|low_income|2023-07-23|generales
3989|0801901018|0|3989|354|2|5|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|08235.0|24267.0|0|130|36.72|1276713|0.26|low_income|2023-07-23|generales
3990|0801901019|2|3990|535|1|5|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|08095.0|21610.0|0.37|221|41.31|1276713|0.26|low_income|2023-07-23|generales
3991|0801901020|0|3991|680|10|1|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|13194.0|30746.0|0|214|31.47|1276713|0.26|mid_income|2023-07-23|generales
3992|0801901021|2|3992|608|5|2|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|12340.0|26120.0|0.33|175|28.78|1276713|0.26|mid_income|2023-07-23|generales
3993|0801901022|1|3993|394|2|4|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|15591.0|32652.0|0.25|105|26.65|1276713|0.26|uppermid_income|2023-07-23|generales
3994|0801901023|3|3994|571|0|1|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|13615.0|30465.0|0.53|164|28.72|1276713|0.26|mid_income|2023-07-23|generales
3995|0801901025|1|3995|324|0|1|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|11760.0|25453.0|0.31|71|21.91|1276713|0.26|mid_income|2023-07-23|generales
3996|0801901026|0|3996|562|0|2|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|11285.0|29523.0|0|210|37.37|1276713|0.26|mid_income|2023-07-23|generales
3997|0801901027|3|3997|387|3|1|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|10910.0|25939.0|0.78|130|33.59|1276713|0.26|mid_income|2023-07-23|generales
3998|0801901028|0|3998|432|0|2|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|11116.0|25534.0|0|122|28.24|1276713|0.26|mid_income|2023-07-23|generales
3999|0801901029|4|3999|277|0|3|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|9797.0|22902.0|1.44|72|25.99|1276713|0.26|low_income|2023-07-23|generales
4000|0801901030|4|4000|572|2|1|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|10211.0|24683.0|0.7|195|34.09|1276713|0.26|low_income|2023-07-23|generales
4001|0801901031|1|4001|298|0|1|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|10322.0|26246.0|0.34|122|40.94|1276713|0.26|mid_income|2023-07-23|generales
4002|0801901032|0|4002|470|2|2|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|13006.0|26473.0|0|156|33.19|1276713|0.26|mid_income|2023-07-23|generales
4003|0801901033|0|4003|247|1|0|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|10089.0|21729.0|0|99|40.08|1276713|0.26|low_income|2023-07-23|generales
4004|0801901034|0|4004|233|0|2|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|10333.0|21275.0|0|107|45.92|1276713|0.26|low_income|2023-07-23|generales
4005|0801901035|0|4005|302|1|6|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|10404.0|23126.0|0|117|38.74|1276713|0.26|low_income|2023-07-23|generales
4006|0801901036|3|4006|415|2|7|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|11175.0|26363.0|0.72|172|41.45|1276713|0.26|mid_income|2023-07-23|generales
4007|0801901037|1|4007|473|2|5|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|10872.0|27028.0|0.21|205|43.34|1276713|0.26|mid_income|2023-07-23|generales
4008|0801901038|0|4008|317|0|1|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|10201.0|21456.0|0|126|39.75|1276713|0.26|low_income|2023-07-23|generales
4009|0801901039|2|4009|394|0|6|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|11596.0|25610.0|0.51|162|41.12|1276713|0.26|mid_income|2023-07-23|generales
4010|0801901040|1|4010|278|0|1|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|11880.0|24985.0|0.36|94|33.81|1276713|0.26|mid_income|2023-07-23|generales
4011|0801901041|0|4011|328|1|2|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|10287.0|20544.0|0|128|39.02|1276713|0.26|low_income|2023-07-23|generales
4012|0801901042|0|4012|653|1|3|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|12067.0|27681.0|0|252|38.59|1276713|0.26|mid_income|2023-07-23|generales
4013|0801901043|0|4013|490|2|08|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|15122.0|32723.0|0|152|31.02|1276713|0.26|uppermid_income|2023-07-23|generales
4014|0801901044|4|4014|409|6|2|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|14553.0|32158.0|0.98|106|25.92|1276713|0.26|mid_income|2023-07-23|generales
4015|0801901045|1|4015|459|08|5|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|11833.0|24304.0|0.22|161|35.08|1276713|0.26|low_income|2023-07-23|generales
4016|0801901046|0|4016|371|0|3|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|11835.0|25831.0|0|118|31.81|1276713|0.26|mid_income|2023-07-23|generales
4017|0801901047|1|4017|448|3|2|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|10639.0|22659.0|0.22|159|35.49|1276713|0.26|low_income|2023-07-23|generales
4018|0801901048|1|4018|472|4|4|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|08733.0|20952.0|0.21|200|42.37|1276713|0.26|low_income|2023-07-23|generales
4019|0801901049|0|4019|372|1|4|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|11912.0|28424.0|0|134|36.02|1276713|0.26|mid_income|2023-07-23|generales
4020|0801901050|0|4020|388|1|3|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|12165.0|27713.0|0|122|31.44|1276713|0.26|mid_income|2023-07-23|generales
4021|0801901051|0|4021|396|5|08|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|9605.0|22565.0|0|138|34.85|1276713|0.26|low_income|2023-07-23|generales
4022|0801901052|0|4022|748|5|11|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|14961.0|35195.0|0|229|30.61|1276713|0.26|uppermid_income|2023-07-23|generales
4023|0801901053|2|4023|529|3|2|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|10590.0|21823.0|0.38|187|35.35|1276713|0.26|low_income|2023-07-23|generales
4024|0801901054|2|4024|340|1|1|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|11448.0|24697.0|0.59|123|36.18|1276713|0.26|low_income|2023-07-23|generales
4025|0801901055|0|4025|496|3|3|08|08019|0801901|Cataluña|Barcelona|08|Barcelona|08019|sección|14680.0|33802.0|0|170|34.27|1276713|0.26|uppermid_income|2023-07-23|generales
4026|0801902001|0|4026|533|3|3|08|08019|0801902|Cataluña|Barcelona|08|Barcelona|08019|sección|14772.0|36385.0|0|175|32.83|1276713|0.12|uppermid_income|2023-07-23|generales
