id|pais|poblacion|votos|votosTotales|porcentajeDeVoto|partidoGanador|comunidad|provincia
00000000000000000016f9fe|España|Noia|13|8785|0.15|PP|Galicia|A Coruña
00000000000000000016fd82|España|O Pino|2|2984|0.07|PP|Galicia|A Coruña
00000000000000000016fa62|España|Oleiros|27|22861|0.12|PP|Galicia|A Coruña
00000000000000000016fac6|España|Ordes|14|7714|0.18|PP|Galicia|A Coruña
00000000000000000016fb2a|España|Oroso|4|4676|0.09|PP|Galicia|A Coruña
00000000000000000016fb8e|España|Ortigueira|2|3536|0.06|PP|Galicia|A Coruña
00000000000000000016fbf2|España|Outes|5|3732|0.13|PP|Galicia|A Coruña
000000000000000000184412|España|Oza-Cesuras|7|3446|0.20|PP|Galicia|A Coruña
00000000000000000016fcba|España|Paderne|3|1690|0.18|PP|Galicia|A Coruña
00000000000000000016fd1e|España|Padrón|13|5309|0.24|PP|Galicia|A Coruña
00000000000000000016fe4a|España|Ponteceso|1|3307|0.03|PP|Galicia|A Coruña
00000000000000000016feae|España|Pontedeume|8|4831|0.17|PP|Galicia|A Coruña
00000000000000000016ff76|España|Porto do Son|3|5700|0.05|PP|Galicia|A Coruña
00000000000000000016ffda|España|Rianxo|15|6720|0.22|PP|Galicia|A Coruña
00000000000000000017003e|España|Ribeira|26|14500|0.18|PP|Galicia|A Coruña
0000000000000000001700a2|España|Rois|2|2877|0.07|PP|Galicia|A Coruña
000000000000000000170106|España|Sada|11|9982|0.11|PP|Galicia|A Coruña
00000000000000000017016a|España|San Sadurniño|0|1762|0.00|PP|Galicia|A Coruña
0000000000000000001701ce|España|Santa Comba|4|5609|0.07|PP|Galicia|A Coruña
000000000000000000170232|España|Santiago de Compostela|88|60173|0.15|PP|Galicia|A Coruña
000000000000000000170296|España|Santiso|1|965|0.10|PP|Galicia|A Coruña
0000000000000000001702fa|España|Sobrado|0|1170|0.00|PP|Galicia|A Coruña
0000000000000000001703c2|España|Teo|16|11790|0.14|PP|Galicia|A Coruña
000000000000000000170426|España|Toques|1|776|0.13|PP|Galicia|A Coruña
00000000000000000017048a|España|Tordoia|0|2205|0.00|PP|Galicia|A Coruña
0000000000000000001704ee|España|Touro|0|2234|0.00|PP|Galicia|A Coruña
000000000000000000170552|España|Trazo|1|2039|0.05|PP|Galicia|A Coruña
00000000000000000017061a|España|Val do Dubra|4|2366|0.17|PP|Galicia|A Coruña
0000000000000000001705b6|España|Valdoviño|4|4248|0.09|PP|Galicia|A Coruña
00000000000000000017067e|España|Vedra|4|3258|0.12|PP|Galicia|A Coruña
000000000000000000170746|España|Vilarmaior|0|829|0.00|PP|Galicia|A Coruña
0000000000000000001706e2|España|Vilasantar|0|823|0.00|PP|Galicia|A Coruña
0000000000000000001707aa|España|Vimianzo|2|4315|0.05|PP|Galicia|A Coruña
00000000000000000017080e|España|Zas|5|2788|0.18|PP|Galicia|A Coruña
000000000000000000293a42|España|A Fonsagrada|0|2037|0.00|PSdeG-PSOE|Galicia|Lugo
00000000000000000029446a|España|A Pastoriza|0|1757|0.00|PP|Galicia|Lugo
000000000000000000294596|España|A Pobra do Brollón|2|1063|0.19|PP|Galicia|Lugo
0000000000000000002945fa|España|A Pontenova|0|1388|0.00|PP|Galicia|Lugo
00000000000000000029339e|España|Abadín|0|1284|0.00|PP|Galicia|Lugo
000000000000000000293402|España|Alfoz|0|1074|0.00|PP|Galicia|Lugo
000000000000000000293466|España|Antas de Ulla|0|1259|0.00|PP|Galicia|Lugo
0000000000000000002941ae|España|As Nogais|0|784|0.00|PP|Galicia|Lugo
0000000000000000002934ca|España|Baleira|1|705|0.14|PP|Galicia|Lugo
0000000000000000002a932e|España|Baralla|1|1610|0.06|PP|Galicia|Lugo
00000000000000000029352e|España|Barreiros|1|1973|0.05|PP|Galicia|Lugo
000000000000000000293592|España|Becerreá|1|1678|0.06|PP|Galicia|Lugo
0000000000000000002935f6|España|Begonte|2|2075|0.10|PP|Galicia|Lugo
00000000000000000029365a|España|Bóveda|2|945|0.21|PP|Galicia|Lugo
0000000000000000002a9392|España|Burela|6|4865|0.12|PP|Galicia|Lugo
0000000000000000002936be|España|Carballedo|1|1508|0.07|PP|Galicia|Lugo
000000000000000000293722|España|Castro de Rei|5|2950|0.17|PP|Galicia|Lugo
000000000000000000293786|España|Castroverde|0|1663|0.00|PP|Galicia|Lugo
0000000000000000002937ea|España|Cervantes|0|766|0.00|PP|Galicia|Lugo
00000000000000000029384e|España|Cervo|3|2955|0.10|PP|Galicia|Lugo
00000000000000000029397a|España|Chantada|4|4941|0.08|PP|Galicia|Lugo
000000000000000000293916|España|Cospeito|3|2723|0.11|PP|Galicia|Lugo
0000000000000000002939de|España|Folgoso do Courel|0|708|0.00|PP|Galicia|Lugo
000000000000000000293aa6|España|Foz|9|6072|0.15|PP|Galicia|Lugo
000000000000000000293b0a|España|Friol|0|2662|0.00|PP|Galicia|Lugo
000000000000000000293bd2|España|Guitiriz|2|3177|0.06|PP|Galicia|Lugo
000000000000000000293c36|España|Guntín|5|1864|0.27|PP|Galicia|Lugo
000000000000000000293d62|España|Láncara|0|1617|0.00|PP|Galicia|Lugo
000000000000000000293dc6|España|Lourenzá|1|1337|0.07|PP|Galicia|Lugo
000000000000000000293e2a|España|Lugo|82|55935|0.15|PP|Galicia|Lugo
000000000000000000293e8e|España|Meira|2|1065|0.19|PP|Galicia|Lugo
000000000000000000293ef2|España|Mondoñedo|4|2095|0.19|PP|Galicia|Lugo
000000000000000000293f56|España|Monforte de Lemos|11|10356|0.11|PP|Galicia|Lugo
000000000000000000293fba|España|Monterroso|1|2297|0.04|PP|Galicia|Lugo
00000000000000000029401e|España|Muras|1|386|0.26|PP|Galicia|Lugo
000000000000000000294082|España|Navia de Suarna|0|697|0.00|PP|Galicia|Lugo
0000000000000000002940e6|España|Negueira de Muñiz|0|126|0.00|PSdeG-PSOE|Galicia|Lugo
0000000000000000002938b2|España|O Corgo|0|2256|0.00|PP|Galicia|Lugo
000000000000000000293c9a|España|O Incio|0|1079|0.00|PP|Galicia|Lugo
000000000000000000294406|España|O Páramo|0|825|0.00|PP|Galicia|Lugo
0000000000000000002949e2|España|O Saviñao|2|2351|0.09|PP|Galicia|Lugo
000000000000000000294bd6|España|O Valadouro|0|1158|0.00|PP|Galicia|Lugo
000000000000000000294c3a|España|O Vicedo|1|1044|0.10|PP|Galicia|Lugo
000000000000000000294212|España|Ourol|3|663|0.45|PP|Galicia|Lugo
000000000000000000294276|España|Outeiro de Rei|0|3566|0.00|PP|Galicia|Lugo
0000000000000000002942da|España|Palas de Rei|0|2258|0.00|PP|Galicia|Lugo
00000000000000000029433e|España|Pantón|2|1616|0.12|PP|Galicia|Lugo
0000000000000000002943a2|España|Paradela|2|1143|0.17|PP|Galicia|Lugo
0000000000000000002944ce|España|Pedrafita do Cebreiro|0|637|0.00|PSdeG-PSOE|Galicia|Lugo
000000000000000000294532|España|Pol|1|1069|0.09|PP|Galicia|Lugo
00000000000000000029465e|España|Portomarín|1|956|0.10|PP|Galicia|Lugo
0000000000000000002946c2|España|Quiroga|0|1909|0.00|PP|Galicia|Lugo
00000000000000000029491a|España|Rábade|2|863|0.23|PP|Galicia|Lugo
000000000000000000294726|España|Ribadeo|4|5925|0.07|PP|Galicia|Lugo
00000000000000000029478a|España|Ribas de Sil|0|612|0.00|PP|Galicia|Lugo
0000000000000000002947ee|España|Ribeira de Piquín|0|376|0.00|PSdeG-PSOE|Galicia|Lugo
000000000000000000294852|España|Riotorto|0|853|0.00|PP|Galicia|Lugo
0000000000000000002948b6|España|Samos|0|854|0.00|PP|Galicia|Lugo
00000000000000000029497e|España|Sarria|5|7831|0.06|PP|Galicia|Lugo
000000000000000000294a46|España|Sober|2|1441|0.14|PP|Galicia|Lugo
000000000000000000294aaa|España|Taboada|0|1687|0.00|PP|Galicia|Lugo
000000000000000000294b0e|España|Trabada|1|812|0.12|PP|Galicia|Lugo
000000000000000000294b72|España|Triacastela|0|434|0.00|PP|Galicia|Lugo
000000000000000000294c9e|España|Vilalba|12|8393|0.14|PP|Galicia|Lugo
000000000000000000294d02|España|Viveiro|12|8684|0.14|PP|Galicia|Lugo
000000000000000000293b6e|España|Xermade|1|1080|0.09|PP|Galicia|Lugo
000000000000000000293cfe|España|Xove|4|2092|0.19|PP|Galicia|Lugo
00000000000000000030d586|España|A Arnoia|0|671|0.00|PP|Galicia|Ourense
00000000000000000030d9d2|España|A Bola|0|737|0.00|PP|Galicia|Ourense
00000000000000000030e1a2|España|A Gudiña|0|791|0.00|PP|Galicia|Ourense
00000000000000000030e6b6|España|A Merca|0|1283|0.00|PP|Galicia|Ourense
00000000000000000030e71a|España|A Mezquita|0|534|0.00|PP|Galicia|Ourense
00000000000000000030eb66|España|A Peroxa|2|1199|0.17|PP|Galicia|Ourense
00000000000000000030ecf6|España|A Pobra de Trives|0|1246|0.00|PP|Galicia|Ourense
00000000000000000030f07a|España|A Rúa de Valdeorras|0|2496|0.00|PP|Galicia|Ourense
00000000000000000030f39a|España|A Teixeira|1|232|0.43|PP|Galicia|Ourense
00000000000000000030f4c6|España|A Veiga|0|586|0.00|PP|Galicia|Ourense
00000000000000000030d4be|España|Allariz|5|3786|0.13|PP|Galicia|Ourense
00000000000000000030d522|España|Amoeiro|0|1524|0.00|PP|Galicia|Ourense
00000000000000000030d5ea|España|Avión|0|998|0.00|PP|Galicia|Ourense
00000000000000000030d64e|España|Baltar|0|597|0.00|PP|Galicia|Ourense
00000000000000000030d6b2|España|Bande|1|1036|0.10|PP|Galicia|Ourense
00000000000000000030d716|España|Baños de Molgas|1|952|0.11|PP|Galicia|Ourense
00000000000000000030d77a|España|Barbadás|5|6115|0.08|PP|Galicia|Ourense
00000000000000000030d842|España|Beade|0|266|0.00|PP|Galicia|Ourense
00000000000000000030d8a6|España|Beariz|0|590|0.00|PP|Galicia|Ourense
00000000000000000030d96e|España|Boborás|3|1415|0.21|PP|Galicia|Ourense
00000000000000000030da9a|España|Calvos de Randín|1|490|0.20|PSdeG-PSOE|Galicia|Ourense
00000000000000000030db62|España|Carballeda de Avia|1|853|0.12|PSdeG-PSOE|Galicia|Ourense
00000000000000000030dafe|España|Carballeda de Valdeorras|0|797|0.00|PP|Galicia|Ourense
00000000000000000030dc2a|España|Cartelle|0|1761|0.00|PP|Galicia|Ourense
00000000000000000030dcf2|España|Castrelo de Miño|1|933|0.11|PP|Galicia|Ourense
00000000000000000030dc8e|España|Castrelo do Val|0|638|0.00|PP|Galicia|Ourense
00000000000000000030dd56|España|Castro Caldelas|0|840|0.00|PP|Galicia|Ourense
00000000000000000030ddba|España|Celanova|4|3396|0.12|PP|Galicia|Ourense
00000000000000000030de1e|España|Cenlle|0|748|0.00|PP|Galicia|Ourense
00000000000000000030dfae|España|Chandrexa de Queixa|0|334|0.00|PP|Galicia|Ourense
00000000000000000030de82|España|Coles|2|2016|0.10|PP|Galicia|Ourense
00000000000000000030dee6|España|Cortegada|0|689|0.00|PP|Galicia|Ourense
00000000000000000030df4a|España|Cualedro|0|1098|0.00|PP|Galicia|Ourense
00000000000000000030e012|España|Entrimo|1|695|0.14|PSdeG-PSOE|Galicia|Ourense
00000000000000000030e076|España|Esgos|0|734|0.00|PP|Galicia|Ourense
00000000000000000030e13e|España|Gomesende|0|424|0.00|PP|Galicia|Ourense
00000000000000000030e332|España|Larouco|0|276|0.00|PP|Galicia|Ourense
00000000000000000030e396|España|Laza|0|821|0.00|PP|Galicia|Ourense
00000000000000000030e3fa|España|Leiro|0|996|0.00|PP|Galicia|Ourense
00000000000000000030e45e|España|Lobeira|0|473|0.00|PP|Galicia|Ourense
00000000000000000030e4c2|España|Lobios|1|1052|0.10|PP|Galicia|Ourense
00000000000000000030e526|España|Maceda|5|1772|0.28|PP|Galicia|Ourense
00000000000000000030e58a|España|Manzaneda|0|568|0.00|PP|Galicia|Ourense
00000000000000000030e5ee|España|Maside|1|1779|0.06|PP|Galicia|Ourense
00000000000000000030e652|España|Melón|0|742|0.00|PP|Galicia|Ourense
00000000000000000030e77e|España|Montederramo|2|453|0.44|PP|Galicia|Ourense
00000000000000000030e7e2|España|Monterrei|0|1707|0.00|PP|Galicia|Ourense
00000000000000000030e846|España|Muíños|1|1057|0.09|PP|Galicia|Ourense
00000000000000000030e8aa|España|Nogueira de Ramuín|0|1363|0.00|PP|Galicia|Ourense
00000000000000000030d7de|España|O Barco de Valdeorras|10|7110|0.14|PP|Galicia|Ourense
00000000000000000030da36|España|O Bolo|1|496|0.20|PP|Galicia|Ourense
00000000000000000030dbc6|España|O Carballiño|3|8017|0.04|PP|Galicia|Ourense
00000000000000000030e206|España|O Irixo|0|893|0.00|PP|Galicia|Ourense
00000000000000000030eb02|España|O Pereiro de Aguiar|4|4139|0.10|PP|Galicia|Ourense
00000000000000000030e90e|España|Oímbra|1|1027|0.10|PP|Galicia|Ourense
00000000000000000030d90a|España|Os Blancos|0|475|0.00|PP|Galicia|Ourense
00000000000000000030e972|España|Ourense|82|58830|0.14|PP|Galicia|Ourense
00000000000000000030e9d6|España|Paderne de Allariz|3|853|0.35|PP|Galicia|Ourense
00000000000000000030ea3a|España|Padrenda|1|1003|0.10|PP|Galicia|Ourense
00000000000000000030ea9e|España|Parada de Sil|0|322|0.00|PSdeG-PSOE|Galicia|Ourense
00000000000000000030ebca|España|Petín|1|556|0.18|PP|Galicia|Ourense
00000000000000000030ec2e|España|Piñor|0|795|0.00|PP|Galicia|Ourense
00000000000000000030ed5a|España|Pontedeva|0|318|0.00|PP|Galicia|Ourense
00000000000000000030ec92|España|Porqueira|0|617|0.00|PP|Galicia|Ourense
00000000000000000030edbe|España|Punxín|0|437|0.00|PP|Galicia|Ourense
00000000000000000030ee22|España|Quintela de Leirado|0|364|0.00|PP|Galicia|Ourense
00000000000000000030ee86|España|Rairiz de Veiga|0|834|0.00|PP|Galicia|Ourense
00000000000000000030eeea|España|Ramirás|0|920|0.00|PP|Galicia|Ourense
00000000000000000030ef4e|España|Ribadavia|2|3274|0.06|PP|Galicia|Ourense
00000000000000000030f016|España|Riós|0|883|0.00|PP|Galicia|Ourense
00000000000000000030f0de|España|Rubiá|0|926|0.00|PP|Galicia|Ourense
00000000000000000030f142|España|San Amaro|0|698|0.00|PP|Galicia|Ourense
00000000000000000030f1a6|España|San Cibrao das Viñas|1|3527|0.03|PP|Galicia|Ourense
00000000000000000030f20a|España|San Cristovo de Cea|1|1436|0.07|PP|Galicia|Ourense
00000000000000000030efb2|España|San Xoán de Río|1|323|0.31|PP|Galicia|Ourense
00000000000000000030f26e|España|Sandiás|0|780|0.00|PP|Galicia|Ourense
00000000000000000030f2d2|España|Sarreaus|0|770|0.00|PP|Galicia|Ourense
00000000000000000030f336|España|Taboadela|2|976|0.20|PP|Galicia|Ourense
00000000000000000030f3fe|España|Toén|2|1613|0.12|PP|Galicia|Ourense
00000000000000000030f462|España|Trasmiras|0|838|0.00|PP|Galicia|Ourense
00000000000000000030f52a|España|Verea|0|626|0.00|PP|Galicia|Ourense
00000000000000000030f58e|España|Verín|3|7312|0.04|PP|Galicia|Ourense
00000000000000000030f5f2|España|Viana do Bolo|3|1547|0.19|PP|Galicia|Ourense
00000000000000000030f656|España|Vilamarín|1|1254|0.08|PP|Galicia|Ourense
00000000000000000030f6ba|España|Vilamartín de Valdeorras|3|1047|0.29|PP|Galicia|Ourense
00000000000000000030f71e|España|Vilar de Barrio|0|803|0.00|PP|Galicia|Ourense
00000000000000000030f782|España|Vilar de Santos|0|537|0.00|PP|Galicia|Ourense
00000000000000000030f7e6|España|Vilardevós|2|1226|0.16|PP|Galicia|Ourense
00000000000000000030f84a|España|Vilariño de Conso|0|344|0.00|PP|Galicia|Ourense
00000000000000000030e0da|España|Xinzo de Limia|5|5596|0.09|PP|Galicia|Ourense
00000000000000000030e26a|España|Xunqueira de Ambía|0|955|0.00|PP|Galicia|Ourense
00000000000000000030e2ce|España|Xunqueira de Espadanedo|0|460|0.00|PP|Galicia|Ourense
00000000000000000036f25e|España|A Cañiza|2|2971|0.07|PP|Galicia|Pontevedra
00000000000000000036f57e|España|A Estrada|5|12673|0.04|PP|Galicia|Pontevedra
00000000000000000036f7d6|España|A Guarda|4|6093|0.07|PP|Galicia|Pontevedra
000000000000000000384ece|España|A Illa de Arousa|3|3214|0.09|PSdeG-PSOE|Galicia|Pontevedra
00000000000000000036f89e|España|A Lama|2|1458|0.14|PP|Galicia|Pontevedra
00000000000000000036f6aa|España|Agolada|0|1584|0.00|PP|Galicia|Pontevedra
00000000000000000036ef3e|España|Arbo|1|1883|0.05|PP|Galicia|Pontevedra
00000000000000000036fc22|España|As Neves|3|2365|0.13|PP|Galicia|Pontevedra
00000000000000000036f006|España|Baiona|3|7840|0.04|PP|Galicia|Pontevedra
00000000000000000036efa2|España|Barro|1|2303|0.04|PP|Galicia|Pontevedra
00000000000000000036f06a|España|Bueu|9|7387|0.12|PP|Galicia|Pontevedra
00000000000000000036f0ce|España|Caldas de Reis|7|5829|0.12|PP|Galicia|Pontevedra
00000000000000000036f132|España|Cambados|7|8799|0.08|PP|Galicia|Pontevedra
00000000000000000036f196|España|Campo Lameiro|0|1149|0.00|PP|Galicia|Pontevedra
00000000000000000036f1fa|España|Cangas|27|16253|0.17|PP|Galicia|Pontevedra
00000000000000000036f2c2|España|Catoira|4|2187|0.18|PP|Galicia|Pontevedra
000000000000000000384f32|España|Cerdedo-Cotobade|6|3771|0.16|PP|Galicia|Pontevedra
00000000000000000036f3ee|España|Covelo|4|1435|0.28|PP|Galicia|Pontevedra
00000000000000000036f452|España|Crecente|2|1371|0.15|PP|Galicia|Pontevedra
00000000000000000036f4b6|España|Cuntis|2|2905|0.07|PP|Galicia|Pontevedra
00000000000000000036f51a|España|Dozón|0|699|0.00|PP|Galicia|Pontevedra
00000000000000000036f5e2|España|Forcarei|1|2041|0.05|PP|Galicia|Pontevedra
00000000000000000036f646|España|Fornelos de Montes|0|998|0.00|PSdeG-PSOE|Galicia|Pontevedra
00000000000000000036f70e|España|Gondomar|14|9342|0.15|PP|Galicia|Pontevedra
00000000000000000036f83a|España|Lalín|12|12261|0.10|PP|Galicia|Pontevedra
00000000000000000036f902|España|Marín|25|13967|0.18|PP|Galicia|Pontevedra
00000000000000000036f966|España|Meaño|4|3347|0.12|PP|Galicia|Pontevedra
00000000000000000036f9ca|España|Meis|3|3058|0.10|PP|Galicia|Pontevedra
00000000000000000036fa2e|España|Moaña|11|12067|0.09|PP|Galicia|Pontevedra
00000000000000000036fa92|España|Mondariz|6|2777|0.22|PP|Galicia|Pontevedra
00000000000000000036faf6|España|Mondariz-Balneario|1|480|0.21|PP|Galicia|Pontevedra
00000000000000000036fb5a|España|Moraña|6|2699|0.22|PP|Galicia|Pontevedra
00000000000000000036fbbe|España|Mos|9|9481|0.09|PP|Galicia|Pontevedra
00000000000000000036fc86|España|Nigrán|23|11160|0.21|PP|Galicia|Pontevedra
00000000000000000036f772|España|O Grove|9|6412|0.14|PSdeG-PSOE|Galicia|Pontevedra
00000000000000000036fe16|España|O Porriño|15|11927|0.13|PP|Galicia|Pontevedra
00000000000000000037019a|España|O Rosal|11|3994|0.28|PP|Galicia|Pontevedra
00000000000000000036fcea|España|Oia|1|1973|0.05|PP|Galicia|Pontevedra
00000000000000000036fd4e|España|Pazos de Borbén|1|1859|0.05|PP|Galicia|Pontevedra
00000000000000000036fede|España|Poio|10|10323|0.10|PP|Galicia|Pontevedra
00000000000000000036ffa6|España|Ponte Caldelas|5|3379|0.15|PP|Galicia|Pontevedra
00000000000000000036ff42|España|Ponteareas|38|13337|0.28|PP|Galicia|Pontevedra
00000000000000000037000a|España|Pontecesures|3|1872|0.16|PP|Galicia|Pontevedra
00000000000000000036fdb2|España|Pontevedra|82|50144|0.16|PP|Galicia|Pontevedra
00000000000000000036fe7a|España|Portas|0|1790|0.00|PP|Galicia|Pontevedra
00000000000000000037006e|España|Redondela|20|18000|0.11|PSdeG-PSOE|Galicia|Pontevedra
0000000000000000003700d2|España|Ribadumia|1|3240|0.03|PP|Galicia|Pontevedra
000000000000000000370136|España|Rodeiro|0|1530|0.00|PP|Galicia|Pontevedra
0000000000000000003701fe|España|Salceda de Caselas|11|5476|0.20|PP|Galicia|Pontevedra
000000000000000000370262|España|Salvaterra de Miño|8|5897|0.14|PP|Galicia|Pontevedra
0000000000000000003702c6|España|Sanxenxo|22|10789|0.20|PP|Galicia|Pontevedra
00000000000000000037032a|España|Silleda|7|5267|0.13|PP|Galicia|Pontevedra
00000000000000000037038e|España|Soutomaior|6|4456|0.13|PP|Galicia|Pontevedra
0000000000000000003703f2|España|Tomiño|6|8190|0.07|PP|Galicia|Pontevedra
000000000000000000370456|España|Tui|9|10229|0.09|PP|Galicia|Pontevedra
0000000000000000003704ba|España|Valga|6|3705|0.16|PP|Galicia|Pontevedra
00000000000000000037051e|España|Vigo|406|172510|0.24|PSdeG-PSOE|Galicia|Pontevedra
0000000000000000003705e6|España|Vila de Cruces|2|3119|0.06|PP|Galicia|Pontevedra
000000000000000000370582|España|Vilaboa|3|3500|0.09|PP|Galicia|Pontevedra
00000000000000000037064a|España|Vilagarcía de Arousa|53|22029|0.24|PP|Galicia|Pontevedra
0000000000000000003706ae|España|Vilanova de Arousa|2|6533|0.03|PP|Galicia|Pontevedra
0000000000000000000aaf82|España|Alaior|8|4746|0.17|PP|Illes Balears|Illes Balears
0000000000000000000aaf1e|España|Alaró|0|2749|0.00|PP|Illes Balears|Illes Balears
0000000000000000000aafe6|España|Alcúdia|13|7368|0.18|PP|Illes Balears|Illes Balears
0000000000000000000ab04a|España|Algaida|11|3072|0.36|PP|Illes Balears|Illes Balears
0000000000000000000ab0ae|España|Andratx|11|4572|0.24|PP|Illes Balears|Illes Balears
0000000000000000000c0eae|España|Ariany|0|476|0.00|PP|Illes Balears|Illes Balears
0000000000000000000ab112|España|Artà|8|3697|0.22|PSIB-PSOE|Illes Balears|Illes Balears
0000000000000000000ab176|España|Banyalbufar|1|320|0.31|PP|Illes Balears|Illes Balears
0000000000000000000ab1da|España|Binissalem|3|4613|0.07|PSIB-PSOE|Illes Balears|Illes Balears
0000000000000000000ab23e|España|Búger|1|553|0.18|PP|Illes Balears|Illes Balears
